474	-0.47	0.05	0.12	0.00	0.00	0.00
475	-0.45	0.03	-0.00	0.00	0.00	0.00
476	-0.46	0.01	-0.08	0.00	0.00	0.00
477	-0.50	0.00	-0.08	0.00	-0.00	0.00
478	-0.53	0.23	0.70	-0.00	-0.00	0.00
479	-0.48	-0.07	0.67	0.01	0.00	0.00
480	-0.45	-0.06	0.60	0.01	0.00	0.00
481	-0.42	-0.04	0.51	0.01	0.00	0.00
482	-0.38	-0.03	0.40	0.01	0.00	0.00
483	-0.35	-0.02	0.26	0.02	0.00	0.00
484	-0.32	-0.00	0.13	0.02	0.00	0.00
485	-0.33	0.01	0.00	0.02	0.00	0.00
486	-0.41	0.01	-0.08	0.02	0.00	0.00
487	-0.57	0.01	-0.07	0.02	0.00	0.00
488	-0.49	-0.08	0.71	0.01	0.00	0.00
489	0.46	-0.83	-0.37	-0.07	-0.00	-0.02
490	2.59	0.65	1.44	-0.07	0.00	-0.02
491	1.38	-0.17	0.51	-0.07	-0.00	-0.02
492	0.66	-0.83	-0.13	-0.07	-0.00	-0.02
493	0.14	-1.09	-0.53	-0.08	-0.00	-0.02
494	-0.28	-1.62	-0.90	-0.08	-0.01	-0.02
495	0.74	-0.58	0.14	-0.07	-0.00	-0.02
496	1.73	0.12	0.74	-0.07	-0.00	-0.02
497	2.72	0.84	1.68	-0.07	0.00	-0.02
498	0.10	-1.17	-0.29	-0.07	-0.00	-0.02
499	3.16	1.62	2.01	-0.06	-0.00	-0.02
500	3.11	1.65	2.36	-0.06	-0.00	-0.02
501	1.29	0.27	0.78	-0.06	-0.00	-0.02
502	2.39	0.78	1.49	-0.06	-0.00	-0.02
503	0.40	-0.50	0.47	-0.06	-0.00	-0.03
504	3.57	1.61	2.06	-0.06	-0.00	-0.02
505	1.86	0.99	1.69	-0.06	-0.00	-0.02
506	0.82	0.32	1.21	-0.06	-0.00	-0.03
507	2.42	1.38	2.03	-0.05	-0.00	-0.02
508	1.21	1.25	1.59	-0.05	-0.00	-0.03
509	2.11	1.44	1.73	-0.04	-0.01	-0.02
510	2.36	2.04	1.97	-0.04	-0.01	-0.02
511	1.14	1.64	1.59	-0.04	-0.01	-0.02
512	0.74	0.70	1.00	-0.02	-0.01	-0.02
513	1.33	1.18	0.93	-0.03	-0.01	-0.02
514	-0.66	0.01	-0.05	0.03	0.00	0.00
515	-0.36	0.01	-0.08	0.03	0.00	0.00
516	-0.22	-0.01	-0.02	0.03	0.00	0.00
517	-0.18	-0.05	0.10	0.03	0.00	0.00
518	-0.20	-0.10	0.23	0.03	0.01	0.00
519	-0.25	-0.16	0.36	0.03	0.01	0.00
520	-0.31	-0.22	0.48	0.03	0.01	0.00
521	-0.36	-0.27	0.57	0.03	0.01	0.00
522	-0.41	-0.33	0.64	0.03	0.01	0.00
523	-0.45	-0.38	0.68	0.03	0.01	0.00
524	-0.76	0.02	-0.03	0.04	0.00	0.00
525	-0.34	0.02	-0.10	0.04	0.00	0.00
526	-0.13	-0.02	-0.06	0.04	0.00	0.00
527	-0.05	-0.08	0.03	0.04	0.01	0.00
528	-0.06	-0.17	0.16	0.04	0.01	0.00
529	-0.12	-0.26	0.28	0.04	0.01	0.00
530	-0.19	-0.36	0.40	0.04	0.01	0.00
531	-0.27	-0.46	0.49	0.04	0.01	0.00
532	-0.34	-0.55	0.56	0.04	0.01	0.00
533	-0.40	-0.64	0.61	0.04	0.01	0.00
534	-0.89	0.04	0.01	0.05	0.00	-0.00
535	-0.36	0.04	-0.13	0.05	0.00	0.00
536	-0.05	-0.01	-0.13	0.05	0.01	0.00
537	0.07	-0.09	-0.05	0.05	0.01	0.00
538	0.07	-0.20	0.05	0.05	0.01	0.00
539	0.01	-0.33	0.17	0.05	0.01	0.00
540	-0.08	-0.46	0.28	0.05	0.01	0.00
541	-0.18	-0.60	0.38	0.05	0.01	0.00
542	-0.27	-0.73	0.45	0.05	0.01	0.00
543	-0.35	-0.85	0.51	0.05	0.01	0.00
544	-1.05	-0.04	0.03	0.06	0.00	-0.00
545	-0.40	0.07	-0.14	0.06	0.00	0.00
546	-0.00	0.03	-0.19	0.06	0.01	0.00
547	0.15	-0.08	-0.16	0.06	0.01	0.00
548	0.17	-0.21	-0.08	0.06	0.01	0.00
549	0.12	-0.35	0.02	0.06	0.01	0.00
550	0.02	-0.51	0.13	0.06	0.01	0.00
551	-0.09	-0.68	0.23	0.06	0.01	0.00
552	-0.20	-0.84	0.31	0.06	0.01	0.00
553	-0.29	-0.99	0.37	0.06	0.01	0.00
554	-0.95	0.03	0.02	0.07	0.00	-0.00
555	-1.31	0.01	0.07	0.06	0.00	-0.00
556	-0.63	0.00	0.02	0.06	0.00	-0.00
557	-0.22	0.08	-0.23	0.07	0.01	0.00
558	0.13	0.01	-0.28	0.07	0.01	0.00
559	0.25	-0.11	-0.24	0.07	0.01	0.00
560	0.23	-0.27	-0.17	0.07	0.01	0.00
561	0.14	-0.46	-0.07	0.07	0.01	0.00
562	0.02	-0.65	0.03	0.07	0.02	0.01
563	-0.11	-0.85	0.12	0.07	0.02	0.01
564	-0.23	-1.04	0.20	0.07	0.02	0.01
565	-0.02	-0.78	-0.09	0.08	0.02	0.01
566	0.11	-0.55	-0.18	0.08	0.02	0.01
567	0.24	-0.33	-0.28	0.08	0.02	0.00
568	0.31	-0.14	-0.35	0.08	0.01	0.00
569	0.27	0.02	-0.39	0.08	0.01	0.00
570	0.05	0.12	-0.36	0.07	0.01	0.00
571	-0.50	0.11	-0.17	0.07	0.00	-0.00
572	-1.42	0.08	0.14	0.07	-0.00	-0.00
573	-0.15	-1.00	-0.01	0.08	0.02	0.01
574	-1.67	0.04	0.27	0.07	-0.00	-0.00
575	-0.66	0.16	-0.17	0.08	0.00	-0.00
576	-0.03	0.19	-0.42	0.08	0.01	0.00
577	0.27	0.13	-0.51	0.08	0.01	0.00
578	0.34	-0.00	-0.52	0.08	0.01	0.00
579	0.30	-0.19	-0.47	0.08	0.02	0.00
580	0.19	-0.40	-0.40	0.08	0.02	0.01
581	0.05	-0.63	-0.31	0.08	0.02	0.01
582	-0.08	-0.86	-0.23	0.08	0.02	0.01
583	-1.97	-0.15	0.37	0.08	-0.00	-0.00
584	-0.86	0.20	-0.11	0.08	0.00	-0.00
585	-0.15	0.32	-0.43	0.08	0.01	-0.00
586	0.20	0.26	-0.61	0.08	0.01	0.00
587	0.33	0.16	-0.67	0.08	0.01	0.00
588	0.33	0.00	-0.66	0.09	0.01	0.00
589	0.24	-0.19	-0.61	0.09	0.02	0.00
590	0.11	-0.40	-0.54	0.09	0.02	0.01
591	-0.01	-0.63	-0.47	0.09	0.02	0.01
592	-1.73	-0.05	0.37	0.08	-0.00	-0.01
593	0.17	-0.08	-0.77	0.09	0.02	0.01
594	0.27	0.12	-0.81	0.09	0.02	0.00
595	0.32	0.28	-0.82	0.09	0.01	0.00
596	0.25	0.37	-0.75	0.09	0.01	0.00
597	-0.06	0.39	-0.62	0.08	0.01	-0.00
598	-0.68	0.32	-0.29	0.08	0.00	-0.00
599	-1.30	0.00	0.30	0.08	-0.00	-0.00
600	-2.41	-0.07	0.49	0.08	-0.00	-0.01
601	0.05	-0.30	-0.71	0.09	0.02	0.01
602	-2.54	0.02	0.69	0.08	-0.00	-0.01
603	-1.26	0.23	-0.00	0.08	-0.00	-0.00
604	-0.36	0.47	-0.52	0.08	0.00	-0.00
605	0.07	0.57	-0.77	0.08	0.01	-0.00
606	0.25	0.54	-0.92	0.09	0.01	0.00
607	0.27	0.44	-0.97	0.09	0.01	0.00
608	0.20	0.28	-0.96	0.09	0.02	0.00
609	0.10	0.09	-0.93	0.09	0.02	0.01
610	0.18	0.65	-1.11	0.09	0.02	0.00
611	0.20	0.74	-1.07	0.09	0.01	0.00
612	0.13	0.76	-0.97	0.08	0.01	0.00
613	-0.12	0.71	-0.76	0.08	0.01	-0.00
614	-0.63	0.59	-0.39	0.08	0.00	-0.00
615	-1.55	0.23	0.16	0.08	-0.00	-0.00
616	-2.94	-0.34	0.88	0.08	-0.00	-0.01
617	0.11	0.52	-1.11	0.09	0.02	0.00
618	-2.58	-0.25	0.96	0.07	-0.01	-0.01
619	0.11	1.02	-1.18	0.09	0.01	0.00
620	0.06	1.01	-1.08	0.08	0.01	0.00
621	-0.11	0.93	-0.87	0.08	0.01	-0.00
622	-0.56	0.71	-0.58	0.08	0.00	-0.00
623	-1.37	0.44	-0.04	0.08	-0.00	-0.00
624	-2.11	-0.12	0.81	0.07	-0.00	-0.01
625	-3.49	-0.32	1.15	0.07	-0.01	-0.01
626	0.09	0.97	-1.22	0.09	0.02	0.00
627	-3.62	-0.47	1.33	0.07	-0.01	-0.01
628	-2.09	0.11	0.52	0.07	-0.00	-0.01
629	-1.00	0.73	-0.22	0.07	-0.00	-0.00
630	-0.46	1.00	-0.68	0.08	0.00	-0.00
631	-0.14	1.20	-0.98	0.08	0.01	-0.00
632	-0.01	1.32	-1.15	0.08	0.01	0.00
633	0.02	1.37	-1.25	0.08	0.01	0.00
634	-3.06	-0.61	1.39	0.06	-0.01	-0.01
635	-0.22	1.51	-1.00	0.07	0.01	-0.00
636	-0.44	1.26	-0.72	0.07	0.00	-0.00
637	-0.98	0.85	-0.36	0.07	-0.00	-0.00
638	-1.88	0.41	0.30	0.07	-0.00	-0.01
639	-2.62	-0.35	1.30	0.07	-0.01	-0.01
640	-4.25	-0.53	1.71	0.07	-0.01	-0.01
641	-0.10	1.70	-1.16	0.08	0.01	0.00
642	-4.26	-0.84	1.90	0.06	-0.01	-0.01
643	-2.64	-0.12	1.00	0.06	-0.01	-0.01
644	-1.46	0.69	0.16	0.06	-0.00	-0.01
645	-0.87	1.15	-0.37	0.07	0.00	-0.00
646	-0.47	1.54	-0.73	0.07	0.00	-0.00
647	-0.27	1.87	-0.94	0.07	0.01	-0.00
648	-3.52	-1.06	1.92	0.05	-0.01	-0.01
649	-0.80	1.38	-0.26	0.06	0.00	-0.00
650	-1.41	0.77	0.11	0.06	-0.00	-0.01
651	-2.38	0.17	0.82	0.06	-0.01	-0.01
652	-3.11	-0.73	1.88	0.06	-0.01	-0.01
653	-4.89	-0.91	2.33	0.06	-0.01	-0.01
654	-0.51	1.87	-0.57	0.06	0.00	-0.00
655	-1.25	1.06	0.28	0.05	-0.00	-0.01
656	-1.85	0.43	0.81	0.05	-0.00	-0.01
657	-3.08	-0.53	1.60	0.05	-0.01	-0.01
658	-4.77	-1.32	2.47	0.05	-0.01	-0.01
659	-0.77	1.63	-0.08	0.05	0.00	-0.00
660	-3.58	-1.61	2.52	0.04	-0.01	-0.01
661	-1.78	0.41	0.83	0.04	-0.00	-0.01
662	-2.77	-0.17	1.58	0.04	-0.01	-0.01
663	-3.29	-1.23	2.62	0.04	-0.01	-0.01
664	-5.34	-1.38	2.96	0.04	-0.01	-0.01
665	-1.01	1.08	0.56	0.05	0.00	-0.01
666	-4.75	-1.49	3.09	0.04	-0.01	-0.01
667	-3.55	-1.16	2.16	0.03	-0.01	-0.01
668	-2.05	-0.36	1.52	0.04	-0.00	-0.01
669	-1.26	0.29	1.25	0.04	-0.00	-0.01
670	-5.06	-2.83	3.97	0.03	-0.01	-0.01
671	-5.04	-2.74	3.31	0.03	-0.01	-0.01
672	-4.10	-1.85	2.87	0.03	-0.01	-0.01
673	-2.56	-1.45	2.19	0.03	-0.00	-0.01
674	-1.39	-0.67	2.03	0.03	-0.00	-0.01
675	-5.38	-2.49	3.21	0.02	-0.01	-0.01
676	-3.05	-1.98	2.98	0.02	-0.00	-0.01
677	-1.68	-1.51	2.67	0.02	-0.00	-0.01
678	-2.01	-2.40	2.75	0.02	-0.00	-0.01
679	-3.49	-2.17	3.05	0.02	-0.00	-0.01
680	-3.16	-2.94	2.65	0.02	-0.00	-0.01
681	-2.78	-1.94	2.32	0.01	-0.00	-0.01
682	-1.66	-2.64	2.45	0.01	-0.00	-0.01
683	-1.87	-0.64	1.29	0.01	0.00	-0.01
684	-0.73	-0.97	0.56	0.01	0.00	-0.00
685	0.15	1.71	-0.95	-0.01	-0.01	0.02
686	-0.09	3.27	-0.97	-0.01	-0.01	0.03
687	0.02	4.81	-0.92	-0.01	-0.01	0.04
688	0.05	6.34	-0.98	-0.01	-0.00	0.04
689	-0.03	7.86	-0.98	-0.01	0.01	0.05
690	-0.10	9.18	-1.00	-0.01	0.03	0.06
691	0.27	9.51	-0.03	-0.02	0.08	0.07
692	-12.51	5.97	5.44	-0.03	0.19	0.04
693	-12.51	5.86	-5.31	-0.03	0.19	-0.06
694	0.27	9.16	0.16	-0.02	0.08	-0.08
695	-0.10	8.61	1.13	-0.01	0.03	-0.08
696	-0.02	7.09	1.10	-0.01	0.01	-0.07
697	0.07	5.42	1.05	-0.01	-0.00	-0.07
698	0.06	3.83	0.91	-0.01	-0.01	-0.06
699	0.06	2.43	0.78	-0.01	-0.02	-0.05
700	0.06	1.22	0.65	-0.01	-0.02	-0.05
701	0.05	0.20	0.54	-0.00	-0.02	-0.04
702	0.04	-0.66	0.45	-0.00	-0.02	-0.04
703	0.03	-1.38	0.37	-0.00	-0.02	-0.04
704	0.03	-1.99	0.31	-0.00	-0.02	-0.03
705	0.02	-2.49	0.26	-0.00	-0.02	-0.03
706	0.02	-2.92	0.22	-0.00	-0.02	-0.03
707	0.01	-3.29	0.18	-0.00	-0.02	-0.02
708	0.01	-3.59	0.16	-0.00	-0.02	-0.02
709	0.01	-3.85	0.13	-0.00	-0.02	-0.02
710	0.01	-4.07	0.11	-0.00	-0.02	-0.02
711	0.01	-4.25	0.09	-0.00	-0.02	-0.01
712	0.01	-4.40	0.07	-0.00	-0.02	-0.01
713	0.01	-4.52	0.06	-0.00	-0.02	-0.01
714	0.01	-4.62	0.05	-0.00	-0.02	-0.01
715	0.01	-4.69	0.04	-0.00	-0.02	-0.01
716	0.00	-4.75	0.02	-0.00	-0.02	-0.00
717	0.00	-4.79	0.01	-0.00	-0.02	-0.00
718	0.00	-4.80	0.00	-0.00	-0.02	-0.00
719	0.00	-4.80	-0.00	-0.00	-0.02	0.00
720	0.00	-4.79	-0.01	-0.00	-0.02	0.00
721	0.00	-4.75	-0.02	-0.00	-0.02	0.00
722	0.01	-4.69	-0.04	-0.00	-0.02	0.01
723	0.01	-4.62	-0.05	-0.00	-0.02	0.01
724	0.01	-4.52	-0.06	-0.00	-0.02	0.01
725	0.01	-4.40	-0.07	-0.00	-0.02	0.01
726	0.01	-4.25	-0.09	-0.00	-0.02	0.01
727	0.01	-4.07	-0.11	-0.00	-0.02	0.02
728	0.01	-3.85	-0.13	-0.00	-0.02	0.02
729	0.01	-3.59	-0.16	-0.00	-0.02	0.02
730	0.01	-3.29	-0.18	-0.00	-0.02	0.02
731	0.02	-2.92	-0.22	-0.00	-0.02	0.03
732	0.02	-2.49	-0.26	-0.00	-0.02	0.03
733	0.03	-1.99	-0.31	-0.00	-0.02	0.03
734	0.03	-1.38	-0.37	-0.00	-0.02	0.04
735	0.04	-0.66	-0.45	-0.00	-0.02	0.04
736	0.05	0.20	-0.54	-0.00	-0.02	0.04
737	0.06	1.22	-0.65	-0.01	-0.02	0.05
738	0.06	2.43	-0.78	-0.01	-0.02	0.05
739	0.06	3.83	-0.91	-0.01	-0.01	0.06
740	0.07	5.42	-1.05	-0.01	-0.00	0.07
741	-0.02	7.09	-1.10	-0.01	0.01	0.07
742	-0.10	8.61	-1.13	-0.01	0.03	0.08
743	0.27	9.16	-0.16	-0.02	0.08	0.08
744	-12.51	5.86	5.31	-0.03	0.19	0.06
745	-12.51	5.97	-5.44	-0.03	0.19	-0.04
746	0.27	9.51	0.03	-0.02	0.08	-0.07
747	-0.10	9.18	1.00	-0.01	0.03	-0.06
748	-0.03	7.86	0.98	-0.01	0.01	-0.05
749	0.05	6.34	0.98	-0.01	-0.00	-0.04
750	0.02	4.81	0.92	-0.01	-0.01	-0.04
751	-0.09	3.27	0.97	-0.01	-0.01	-0.03
752	0.15	1.71	0.95	-0.01	-0.01	-0.02
753	0.19	1.84	-1.66	-0.03	-0.01	0.03
754	-0.09	1.97	-1.70	-0.03	-0.01	0.03
755	-0.02	2.13	-1.68	-0.03	-0.01	0.04
756	-0.01	2.15	-1.57	-0.03	0.00	0.04
757	-0.23	1.85	-1.30	-0.03	0.01	0.05
758	-0.68	0.97	-0.48	-0.04	0.03	0.05
759	-4.11	-0.56	2.00	-0.05	0.07	0.04
760	-8.92	1.68	1.79	-0.07	0.10	0.02
761	-8.92	1.62	-1.49	-0.07	0.10	-0.03
762	-4.10	-0.74	-1.71	-0.05	0.07	-0.06
763	-0.66	0.69	0.75	-0.04	0.03	-0.07
764	-0.17	1.49	1.53	-0.03	0.01	-0.07
765	0.10	1.74	1.70	-0.02	-0.00	-0.06
766	0.20	1.69	1.65	-0.02	-0.01	-0.06
767	0.22	1.47	1.50	-0.02	-0.01	-0.05
768	0.21	1.17	1.32	-0.02	-0.02	-0.05
769	0.19	0.84	1.14	-0.01	-0.02	-0.04
770	0.16	0.51	0.98	-0.01	-0.02	-0.04
771	0.13	0.20	0.83	-0.01	-0.02	-0.04
772	0.11	-0.09	0.71	-0.01	-0.02	-0.03
773	0.09	-0.35	0.61	-0.01	-0.02	-0.03
774	0.08	-0.58	0.52	-0.01	-0.02	-0.03
775	0.07	-0.78	0.44	-0.01	-0.02	-0.02
776	0.06	-0.96	0.37	-0.01	-0.02	-0.02
777	0.05	-1.12	0.32	-0.01	-0.02	-0.02
778	0.04	-1.26	0.27	-0.01	-0.02	-0.02
779	0.04	-1.37	0.22	-0.01	-0.02	-0.01
780	0.03	-1.47	0.19	-0.01	-0.02	-0.01
781	0.03	-1.56	0.15	-0.01	-0.02	-0.01
782	0.03	-1.62	0.12	-0.01	-0.02	-0.01
783	0.02	-1.68	0.09	-0.01	-0.02	-0.01
784	0.02	-1.72	0.06	-0.01	-0.02	-0.00
785	0.02	-1.74	0.04	-0.01	-0.02	-0.00
786	0.02	-1.75	0.01	-0.01	-0.02	-0.00
787	0.02	-1.75	-0.01	-0.01	-0.02	0.00
788	0.02	-1.74	-0.04	-0.01	-0.02	0.00
789	0.02	-1.72	-0.06	-0.01	-0.02	0.00
790	0.02	-1.68	-0.09	-0.01	-0.02	0.01
791	0.03	-1.62	-0.12	-0.01	-0.02	0.01
792	0.03	-1.56	-0.15	-0.01	-0.02	0.01
793	0.03	-1.47	-0.19	-0.01	-0.02	0.01
794	0.04	-1.37	-0.22	-0.01	-0.02	0.01
795	0.04	-1.26	-0.27	-0.01	-0.02	0.02
796	0.05	-1.12	-0.32	-0.01	-0.02	0.02
797	0.06	-0.96	-0.37	-0.01	-0.02	0.02
798	0.07	-0.78	-0.44	-0.01	-0.02	0.02
799	0.08	-0.58	-0.52	-0.01	-0.02	0.03
800	0.09	-0.35	-0.61	-0.01	-0.02	0.03
801	0.11	-0.09	-0.71	-0.01	-0.02	0.03
802	0.13	0.20	-0.83	-0.01	-0.02	0.04
803	0.16	0.51	-0.98	-0.01	-0.02	0.04
804	0.19	0.84	-1.14	-0.01	-0.02	0.04
805	0.21	1.17	-1.32	-0.02	-0.02	0.05
806	0.22	1.47	-1.50	-0.02	-0.01	0.05
807	0.20	1.69	-1.65	-0.02	-0.01	0.06
808	0.10	1.74	-1.70	-0.02	-0.00	0.06
809	-0.17	1.49	-1.53	-0.03	0.01	0.07
810	-0.66	0.69	-0.75	-0.04	0.03	0.07
811	-4.10	-0.74	1.71	-0.05	0.07	0.06
812	-8.92	1.62	1.49	-0.07	0.10	0.03
813	-8.92	1.68	-1.79	-0.07	0.10	-0.02
814	-4.11	-0.56	-2.00	-0.05	0.07	-0.04
815	-0.68	0.97	0.48	-0.04	0.03	-0.05
816	-0.23	1.85	1.30	-0.03	0.01	-0.05
817	-0.01	2.15	1.57	-0.03	0.00	-0.04
818	-0.02	2.13	1.68	-0.03	-0.01	-0.04
819	-0.09	1.97	1.70	-0.03	-0.01	-0.03
820	0.19	1.84	1.66	-0.03	-0.01	-0.03
821	0.16	0.88	1.48	-0.04	-0.01	-0.03
822	-0.09	0.38	1.49	-0.04	-0.01	-0.03
823	-0.16	-0.25	1.36	-0.05	-0.00	-0.03
824	-0.33	-1.03	1.04	-0.05	0.00	-0.04
825	-0.84	-2.01	0.42	-0.05	0.01	-0.04
826	-2.39	-3.02	-0.71	-0.06	0.02	-0.04
827	-5.01	-2.94	-1.44	-0.08	0.04	-0.03
828	-7.18	-2.66	-0.82	-0.08	0.06	-0.01
829	-7.17	-2.67	0.45	-0.08	0.06	0.02
830	-4.99	-2.97	1.09	-0.07	0.04	0.04
831	-2.33	-3.07	0.39	-0.06	0.02	0.06
832	-0.71	-2.06	-0.69	-0.05	0.01	0.06
833	-0.09	-1.10	-1.21	-0.04	0.00	0.06
834	0.21	-0.38	-1.40	-0.03	-0.01	0.05
835	0.33	0.13	-1.42	-0.03	-0.01	0.05
836	0.36	0.46	-1.35	-0.03	-0.01	0.05
837	0.34	0.66	-1.23	-0.02	-0.01	0.04
838	0.31	0.77	-1.10	-0.02	-0.01	0.04
839	0.27	0.82	-0.97	-0.02	-0.02	0.03
840	0.23	0.83	-0.85	-0.02	-0.02	0.03
841	0.20	0.82	-0.75	-0.02	-0.02	0.03
842	0.17	0.78	-0.65	-0.01	-0.02	0.03
843	0.14	0.74	-0.56	-0.01	-0.02	0.02
844	0.13	0.69	-0.49	-0.01	-0.02	0.02
845	0.11	0.65	-0.42	-0.01	-0.02	0.02
846	0.10	0.60	-0.36	-0.01	-0.02	0.02
847	0.08	0.56	-0.30	-0.01	-0.02	0.01
848	0.08	0.52	-0.25	-0.01	-0.02	0.01
849	0.07	0.49	-0.21	-0.01	-0.02	0.01
850	0.06	0.46	-0.16	-0.01	-0.02	0.01
851	0.06	0.43	-0.12	-0.01	-0.02	0.01
852	0.06	0.42	-0.09	-0.01	-0.02	0.00
853	0.05	0.41	-0.05	-0.01	-0.02	0.00
854	0.05	0.40	-0.02	-0.01	-0.02	0.00
855	0.05	0.40	0.02	-0.01	-0.02	-0.00
856	0.05	0.41	0.05	-0.01	-0.02	-0.00
857	0.06	0.42	0.09	-0.01	-0.02	-0.00
858	0.06	0.43	0.12	-0.01	-0.02	-0.01
859	0.06	0.46	0.16	-0.01	-0.02	-0.01
860	0.07	0.49	0.21	-0.01	-0.02	-0.01
861	0.08	0.52	0.25	-0.01	-0.02	-0.01
862	0.08	0.56	0.30	-0.01	-0.02	-0.01
863	0.10	0.60	0.36	-0.01	-0.02	-0.02
864	0.11	0.65	0.42	-0.01	-0.02	-0.02
865	0.13	0.69	0.49	-0.01	-0.02	-0.02
866	0.14	0.74	0.56	-0.01	-0.02	-0.02
867	0.17	0.78	0.65	-0.01	-0.02	-0.03
868	0.20	0.82	0.75	-0.02	-0.02	-0.03
869	0.23	0.83	0.85	-0.02	-0.02	-0.03
870	0.27	0.82	0.97	-0.02	-0.02	-0.03
871	0.31	0.77	1.10	-0.02	-0.01	-0.04
872	0.34	0.66	1.23	-0.02	-0.01	-0.04
873	0.36	0.46	1.35	-0.03	-0.01	-0.05
874	0.33	0.13	1.42	-0.03	-0.01	-0.05
875	0.21	-0.38	1.40	-0.03	-0.01	-0.05
876	-0.09	-1.10	1.21	-0.04	0.00	-0.06
877	-0.71	-2.06	0.69	-0.05	0.01	-0.06
878	-2.33	-3.07	-0.39	-0.06	0.02	-0.06
879	-4.99	-2.97	-1.09	-0.07	0.04	-0.04
880	-7.17	-2.67	-0.45	-0.08	0.06	-0.02
881	-7.18	-2.66	0.82	-0.08	0.06	0.01
882	-5.01	-2.94	1.44	-0.08	0.04	0.03
883	-2.39	-3.02	0.71	-0.06	0.02	0.04
884	-0.84	-2.01	-0.42	-0.05	0.01	0.04
885	-0.33	-1.03	-1.04	-0.05	0.00	0.04
886	-0.16	-0.25	-1.36	-0.05	-0.00	0.03
887	-0.09	0.38	-1.49	-0.04	-0.01	0.03
888	0.16	0.88	-1.48	-0.04	-0.01	0.03
889	0.19	-0.30	-0.89	-0.06	-0.00	0.03
890	-0.22	-1.06	-0.75	-0.06	-0.00	0.03
891	-0.44	-1.95	-0.50	-0.06	-0.00	0.03
892	-0.83	-2.91	-0.08	-0.07	-0.00	0.03
893	-1.69	-3.81	0.55	-0.07	0.01	0.03
894	-3.17	-4.32	1.13	-0.08	0.01	0.03
895	-4.95	-4.44	1.22	-0.09	0.02	0.02
896	-6.21	-4.34	0.64	-0.10	0.03	0.00
897	-6.20	-4.31	-0.28	-0.10	0.03	-0.02
898	-4.90	-4.37	-0.88	-0.09	0.02	-0.03
899	-3.07	-4.21	-0.82	-0.08	0.01	-0.04
900	-1.49	-3.67	-0.30	-0.07	0.01	-0.05
901	-0.50	-2.76	0.26	-0.06	-0.00	-0.05
902	0.02	-1.84	0.63	-0.05	-0.01	-0.05
903	0.28	-1.04	0.82	-0.04	-0.01	-0.04
904	0.39	-0.38	0.90	-0.04	-0.01	-0.04
905	0.41	0.15	0.91	-0.03	-0.01	-0.04
906	0.40	0.56	0.87	-0.03	-0.01	-0.04
907	0.36	0.87	0.82	-0.03	-0.01	-0.03
908	0.32	1.11	0.75	-0.02	-0.01	-0.03
909	0.28	1.30	0.68	-0.02	-0.01	-0.03
910	0.25	1.43	0.61	-0.02	-0.01	-0.02
911	0.22	1.54	0.54	-0.02	-0.01	-0.02
912	0.19	1.62	0.47	-0.02	-0.01	-0.02
913	0.17	1.67	0.41	-0.02	-0.01	-0.02
914	0.15	1.72	0.36	-0.02	-0.01	-0.02
915	0.14	1.75	0.31	-0.02	-0.01	-0.01
916	0.12	1.77	0.26	-0.01	-0.01	-0.01
917	0.11	1.79	0.21	-0.01	-0.01	-0.01
918	0.10	1.80	0.17	-0.01	-0.01	-0.01
919	0.10	1.81	0.13	-0.01	-0.01	-0.01
920	0.09	1.81	0.09	-0.01	-0.01	-0.00
921	0.09	1.81	0.06	-0.01	-0.01	-0.00
922	0.09	1.82	0.02	-0.01	-0.01	-0.00
923	0.09	1.82	-0.02	-0.01	-0.01	0.00
924	0.09	1.81	-0.06	-0.01	-0.01	0.00
925	0.09	1.81	-0.09	-0.01	-0.01	0.00
926	0.10	1.81	-0.13	-0.01	-0.01	0.01
927	0.10	1.80	-0.17	-0.01	-0.01	0.01
928	0.11	1.79	-0.21	-0.01	-0.01	0.01
929	0.12	1.77	-0.26	-0.01	-0.01	0.01
930	0.14	1.75	-0.31	-0.02	-0.01	0.01
931	0.15	1.72	-0.36	-0.02	-0.01	0.02
932	0.17	1.67	-0.41	-0.02	-0.01	0.02
933	0.19	1.62	-0.47	-0.02	-0.01	0.02
934	0.22	1.54	-0.54	-0.02	-0.01	0.02
935	0.25	1.43	-0.61	-0.02	-0.01	0.02
936	0.28	1.30	-0.68	-0.02	-0.01	0.03
937	0.32	1.11	-0.75	-0.02	-0.01	0.03
938	0.36	0.87	-0.82	-0.03	-0.01	0.03
939	0.40	0.56	-0.87	-0.03	-0.01	0.04
940	0.41	0.15	-0.91	-0.03	-0.01	0.04
941	0.39	-0.38	-0.90	-0.04	-0.01	0.04
942	0.28	-1.04	-0.82	-0.04	-0.01	0.04
943	0.02	-1.84	-0.63	-0.05	-0.01	0.05
944	-0.50	-2.76	-0.26	-0.06	-0.00	0.05
945	-1.49	-3.67	0.30	-0.07	0.01	0.05
946	-3.07	-4.21	0.82	-0.08	0.01	0.04
947	-4.90	-4.37	0.88	-0.09	0.02	0.03
948	-6.20	-4.31	0.28	-0.10	0.03	0.02
949	-6.21	-4.34	-0.64	-0.10	0.03	-0.00
950	-4.95	-4.44	-1.22	-0.09	0.02	-0.02
951	-3.17	-4.32	-1.13	-0.08	0.01	-0.03
952	-1.69	-3.81	-0.55	-0.07	0.01	-0.03
953	-0.83	-2.91	0.08	-0.07	-0.00	-0.03
